         321
      1.88358     0.389118
      1.85073     0.405000
      1.80146     0.405000
      1.75219     0.405000
      1.70292     0.405000
      1.65365     0.405000
      1.60438     0.405000
      1.57153     0.420463
      1.55510     0.451389
      1.55510     0.497778
      1.55510     0.544167
      1.55510     0.590556
      1.55510     0.636945
      1.55510     0.683333
      1.55510     0.729722
      1.55510     0.776111
      1.53875     0.807037
      1.50605     0.822500
      1.45699     0.822500
      1.42428     0.836534
      1.40793     0.864600
      1.40793     0.906700
      1.40793     0.948800
      1.40793     0.990900
      1.39260      1.01897
      1.36193      1.03300
      1.31593      1.03300
      1.26993      1.03300
      1.22393      1.03300
      1.17793      1.03300
      1.13193      1.03300
      1.08593      1.03300
      1.05526      1.04650
      1.03993      1.07350
      1.03993      1.11400
      1.03993      1.15450
      1.05586      1.18150
      1.08771      1.19500
      1.13549      1.19500
      1.18328      1.19500
      1.23106      1.19500
      1.27884      1.19500
      1.32662      1.19500
      1.37440      1.19500
      1.42218      1.19500
      1.46997      1.19500
      1.51775      1.19500
      1.56553      1.19500
      1.61331      1.19500
      1.66109      1.19500
      1.70887      1.19500
      1.75666      1.19500
      1.80444      1.19500
      1.85222      1.19500
      1.88407      1.21115
      1.90000      1.24346
      1.90000      1.29192
      1.90000      1.34038
      1.90000      1.38885
      1.90000      1.43731
      1.90000      1.48577
      1.90000      1.53423
      1.90000      1.58269
      1.90000      1.63115
      1.90000      1.67962
      1.90000      1.72808
      1.90000      1.77654
      1.88352      1.80885
      1.85055      1.82500
      1.80111      1.82500
      1.75166      1.82500
      1.70221      1.82500
      1.65276      1.82500
      1.60332      1.82500
      1.55387      1.82500
      1.50442      1.82500
      1.45498      1.82500
      1.40553      1.82500
      1.35608      1.82500
      1.30664      1.82500
      1.25719      1.82500
      1.20774      1.82500
      1.15829      1.82500
      1.10885      1.82500
      1.05940      1.82500
      1.00995      1.82500
     0.960507      1.82500
     0.911060      1.82500
     0.861613      1.82500
     0.812166      1.82500
     0.762719      1.82500
     0.713272      1.82500
     0.663825      1.82500
     0.614378      1.82500
     0.581413      1.80885
     0.564931      1.77654
     0.579502      1.74423
     0.608645      1.72808
     0.652358      1.72808
     0.696072      1.72808
     0.739786      1.72808
     0.768929      1.72391
     0.772338      1.71038
     0.750015      1.68748
     0.716530      1.65939
     0.683045      1.63129
     0.649560      1.60319
     0.616075      1.57510
     0.579911      1.55637
     0.541068      1.54700
     0.499545      1.54700
     0.458023      1.54700
     0.418966      1.55838
     0.382375      1.58113
     0.348250      1.61525
     0.314125      1.64938
     0.291375      1.65698
     0.280000      1.63806
     0.280000      1.59262
     0.280000      1.54718
     0.280000      1.50174
     0.280000      1.45629
     0.280000      1.41085
     0.280000      1.36541
     0.280000      1.31997
     0.280000      1.27453
     0.272937      1.23210
     0.258811      1.19269
     0.237622      1.15629
     0.216433      1.11990
     0.202307      1.07922
     0.195244      1.03425
     0.195244     0.985000
     0.195244     0.935750
     0.195244     0.886500
     0.195244     0.837250
     0.195244     0.788000
     0.195244     0.738750
     0.195244     0.689500
     0.195244     0.640250
     0.195244     0.591000
     0.195244     0.541750
     0.195244     0.492500
     0.195244     0.443250
     0.195244     0.394000
     0.195244     0.344750
     0.195244     0.295500
     0.195244     0.246250
     0.195244     0.197000
     0.195244     0.147750
     0.195244    0.0985000
     0.195244    0.0492500
     0.195244      0.00000
     0.195244   -0.0492500
     0.195244   -0.0985000
     0.195244    -0.147750
     0.195244    -0.197000
     0.195244    -0.246250
     0.195244    -0.295500
     0.195244    -0.344750
     0.195244    -0.394000
     0.195244    -0.443250
     0.195244    -0.492500
     0.195244    -0.541750
     0.195244    -0.591000
     0.195244    -0.640250
     0.195244    -0.689500
     0.195244    -0.738750
     0.195244    -0.788000
     0.195244    -0.837250
     0.195244    -0.886500
     0.195244    -0.935750
     0.195244    -0.985000
     0.195244     -1.03425
     0.202307     -1.07922
     0.216433     -1.11990
     0.237622     -1.15629
     0.258811     -1.19269
     0.272937     -1.23210
     0.280000     -1.27453
     0.280000     -1.31997
     0.280000     -1.36541
     0.280000     -1.41085
     0.280000     -1.45629
     0.280000     -1.50174
     0.280000     -1.54718
     0.280000     -1.59262
     0.280000     -1.63806
     0.291375     -1.65698
     0.314125     -1.64938
     0.348250     -1.61525
     0.382375     -1.58113
     0.418966     -1.55838
     0.458023     -1.54700
     0.499545     -1.54700
     0.541068     -1.54700
     0.579911     -1.55637
     0.616075     -1.57510
     0.649560     -1.60319
     0.683045     -1.63129
     0.716530     -1.65939
     0.750015     -1.68748
     0.772338     -1.71038
     0.768929     -1.72391
     0.739786     -1.72808
     0.696072     -1.72808
     0.652358     -1.72808
     0.608645     -1.72808
     0.579502     -1.74423
     0.564931     -1.77654
     0.581413     -1.80885
     0.614378     -1.82500
     0.663825     -1.82500
     0.713272     -1.82500
     0.762719     -1.82500
     0.812166     -1.82500
     0.861613     -1.82500
     0.911060     -1.82500
     0.960507     -1.82500
      1.00995     -1.82500
      1.05940     -1.82500
      1.10885     -1.82500
      1.15829     -1.82500
      1.20774     -1.82500
      1.25719     -1.82500
      1.30664     -1.82500
      1.35608     -1.82500
      1.40553     -1.82500
      1.45498     -1.82500
      1.50442     -1.82500
      1.55387     -1.82500
      1.60332     -1.82500
      1.65276     -1.82500
      1.70221     -1.82500
      1.75166     -1.82500
      1.80111     -1.82500
      1.85055     -1.82500
      1.88352     -1.80885
      1.90000     -1.77654
      1.90000     -1.72808
      1.90000     -1.67962
      1.90000     -1.63115
      1.90000     -1.58269
      1.90000     -1.53423
      1.90000     -1.48577
      1.90000     -1.43731
      1.90000     -1.38885
      1.90000     -1.34038
      1.90000     -1.29192
      1.90000     -1.24346
      1.88407     -1.21115
      1.85222     -1.19500
      1.80444     -1.19500
      1.75666     -1.19500
      1.70887     -1.19500
      1.66109     -1.19500
      1.61331     -1.19500
      1.56553     -1.19500
      1.51775     -1.19500
      1.46997     -1.19500
      1.42218     -1.19500
      1.37440     -1.19500
      1.32662     -1.19500
      1.27884     -1.19500
      1.23106     -1.19500
      1.18328     -1.19500
      1.13549     -1.19500
      1.08771     -1.19500
      1.05586     -1.18150
      1.03993     -1.15450
      1.03993     -1.11400
      1.03993     -1.07350
      1.05526     -1.04650
      1.08593     -1.03300
      1.13193     -1.03300
      1.17793     -1.03300
      1.22393     -1.03300
      1.26993     -1.03300
      1.31593     -1.03300
      1.36193     -1.03300
      1.39260     -1.01897
      1.40793    -0.990900
      1.40793    -0.948800
      1.40793    -0.906700
      1.40793    -0.864600
      1.42428    -0.836534
      1.45699    -0.822500
      1.50605    -0.822500
      1.53875    -0.807037
      1.55510    -0.776111
      1.55510    -0.729722
      1.55510    -0.683334
      1.55510    -0.636945
      1.55510    -0.590556
      1.55510    -0.544167
      1.55510    -0.497778
      1.55510    -0.451389
      1.57153    -0.420463
      1.60438    -0.405000
      1.65365    -0.405000
      1.70292    -0.405000
      1.75219    -0.405000
      1.80146    -0.405000
      1.85073    -0.405000
      1.88358    -0.389118
      1.90000    -0.357353
      1.90000    -0.309706
      1.90000    -0.262059
      1.90000    -0.214412
      1.90000    -0.166765
      1.90000    -0.119118
      1.90000   -0.0714706
      1.90000   -0.0238235
      1.90000    0.0238235
      1.90000    0.0714706
      1.90000     0.119118
      1.90000     0.166765
      1.90000     0.214412
      1.90000     0.262059
      1.90000     0.309706
      1.90000     0.357353
