         313
      1.90443     0.410683
      1.85643     0.434454
      1.80146     0.435000
      1.75219     0.435000
      1.70292     0.435000
      1.65365     0.435000
      1.60993     0.434482
      1.59209     0.442305
      1.58445     0.457623
      1.58510     0.497778
      1.58510     0.544167
      1.58510     0.590556
      1.58510     0.636945
      1.58510     0.683333
      1.58510     0.729722
      1.58445     0.782319
      1.55936     0.828835
      1.51162     0.851978
      1.46206     0.852068
      1.44382     0.859300
      1.43715     0.871409
      1.43793     0.906700
      1.43793     0.948800
      1.43724     0.997305
      1.41285      1.04110
      1.36733      1.06251
      1.31593      1.06300
      1.26993      1.06300
      1.22393      1.06300
      1.17793      1.06300
      1.13193      1.06300
      1.09113      1.06255
      1.07509      1.06902
      1.06919      1.08015
      1.06993      1.11400
      1.06913      1.14761
      1.07526      1.15861
      1.09273      1.16542
      1.13549      1.16500
      1.18328      1.16500
      1.23106      1.16500
      1.27884      1.16500
      1.32662      1.16500
      1.37440      1.16500
      1.42218      1.16500
      1.46997      1.16500
      1.51775      1.16500
      1.56553      1.16500
      1.61331      1.16500
      1.66109      1.16500
      1.70887      1.16500
      1.75666      1.16500
      1.80444      1.16500
      1.85818      1.16560
      1.90544      1.19009
      1.92943      1.23766
      1.93000      1.29192
      1.93000      1.34038
      1.93000      1.38885
      1.93000      1.43731
      1.93000      1.48577
      1.93000      1.53423
      1.93000      1.58269
      1.93000      1.63115
      1.93000      1.67962
      1.93000      1.72808
      1.92939      1.78254
      1.90452      1.83027
      1.85632      1.85444
      1.80111      1.85500
      1.75166      1.85500
      1.70221      1.85500
      1.65276      1.85500
      1.60332      1.85500
      1.55387      1.85500
      1.50442      1.85500
      1.45498      1.85500
      1.40553      1.85500
      1.35608      1.85500
      1.30664      1.85500
      1.25719      1.85500
      1.20774      1.85500
      1.15829      1.85500
      1.10885      1.85500
      1.05940      1.85500
      1.00995      1.85500
     0.960507      1.85500
     0.911060      1.85500
     0.861613      1.85500
     0.812166      1.85500
     0.762719      1.85500
     0.713272      1.85500
     0.663825      1.85500
     0.608607      1.85444
     0.560415      1.83027
     0.534944      1.77743
     0.557226      1.72414
     0.602151      1.69879
     0.652358      1.69808
     0.696072      1.69808
     0.697247      1.68237
     0.663762      1.65427
     0.630277      1.62618
     0.599337      1.59999
     0.569388      1.58446
     0.537595      1.57680
     0.499545      1.57700
     0.462216      1.57671
     0.431302      1.58572
     0.401177      1.60450
     0.369463      1.63646
     0.331871      1.67356
     0.281932      1.68545
     0.250458      1.64328
     0.250000      1.59262
     0.250000      1.54718
     0.250000      1.50174
     0.250000      1.45629
     0.250000      1.41085
     0.250000      1.36541
     0.250000      1.31997
     0.250096      1.27693
     0.243895      1.23962
     0.231617      1.20536
     0.211696      1.17139
     0.189160      1.13239
     0.173185      1.08642
     0.165328      1.03649
     0.165244     0.985000
     0.165244     0.935750
     0.165244     0.886500
     0.165244     0.837250
     0.165244     0.788000
     0.165244     0.738750
     0.165244     0.689500
     0.165244     0.640250
     0.165244     0.591000
     0.165244     0.541750
     0.165244     0.492500
     0.165244     0.443250
     0.165244     0.394000
     0.165244     0.344750
     0.165244     0.295500
     0.165244     0.246250
     0.165244     0.197000
     0.165244     0.147750
     0.165244    0.0985000
     0.165244    0.0492500
     0.165244      0.00000
     0.165244   -0.0492500
     0.165244   -0.0985000
     0.165244    -0.147750
     0.165244    -0.197000
     0.165244    -0.246250
     0.165244    -0.295500
     0.165244    -0.344750
     0.165244    -0.394000
     0.165244    -0.443250
     0.165244    -0.492500
     0.165244    -0.541750
     0.165244    -0.591000
     0.165244    -0.640250
     0.165244    -0.689500
     0.165244    -0.738750
     0.165244    -0.788000
     0.165244    -0.837250
     0.165244    -0.886500
     0.165244    -0.935750
     0.165244    -0.985000
     0.165328     -1.03649
     0.173185     -1.08642
     0.189160     -1.13239
     0.211696     -1.17139
     0.231617     -1.20536
     0.243895     -1.23962
     0.250096     -1.27693
     0.250000     -1.31997
     0.250000     -1.36541
     0.250000     -1.41085
     0.250000     -1.45629
     0.250000     -1.50174
     0.250000     -1.54718
     0.250000     -1.59262
     0.250458     -1.64328
     0.281932     -1.68545
     0.331871     -1.67356
     0.369463     -1.63646
     0.401177     -1.60450
     0.431302     -1.58572
     0.462216     -1.57671
     0.499545     -1.57700
     0.537595     -1.57680
     0.569387     -1.58446
     0.599337     -1.59999
     0.630277     -1.62618
     0.663762     -1.65427
     0.697247     -1.68237
     0.696072     -1.69808
     0.652358     -1.69808
     0.602151     -1.69879
     0.557226     -1.72414
     0.534944     -1.77743
     0.560415     -1.83027
     0.608607     -1.85444
     0.663825     -1.85500
     0.713272     -1.85500
